,trainloss,trainacc,valloss,valacc
0,4.520025430128093,0.15661764705120146,4.194675445556641,0.25839999109506606
1,4.015782480044743,0.2522178708439898,3.814746856689453,0.3479999913275242
2,3.692097569975402,0.31049392587693453,3.5723204612731934,0.3834999904036522
3,3.5117584756573144,0.3466831841279783,3.783257246017456,0.4103999900817871
4,3.396085917187469,0.36964913684388867,3.1229004859924316,0.4242999884486198
5,3.309501872952942,0.38799952050609054,3.5191469192504883,0.4488999870419502
6,3.2473090731579326,0.40365648978506513,3.292537212371826,0.4448999884724617
7,3.1846396099880834,0.4149296675496699,2.679417610168457,0.4624999874830246
8,3.1263728580816323,0.4275135869717659,2.8435678482055664,0.4747999879717827
9,3.086482852926035,0.43863890664961636,2.9012694358825684,0.4833999881148338
10,3.036359565642179,0.4472945972781657,2.722593307495117,0.49179998636245725
11,2.9768889950364446,0.4576686381379052,3.311795234680176,0.5110999867320061
12,2.9474207147612903,0.46375479539641945,3.0620203018188477,0.516799987256527
13,2.914012008920655,0.4723984974881877,2.8889894485473633,0.5291999870538712
14,2.8664026510380114,0.4812619885825135,2.9905238151550293,0.5441999891400338
15,2.8243395830969065,0.48909446932470707,3.0523080825805664,0.5261999869346619
16,2.803243624889637,0.49667519186158926,2.8974404335021973,0.55559998691082
17,2.7655021662602337,0.5029132033857848,2.4239208698272705,0.5605999875068665
18,2.7374257456006297,0.5074808184448105,2.808189868927002,0.5569999879598617
19,2.715258830648554,0.511600863217088,2.8246822357177734,0.562499986588955
20,2.6862942288293863,0.5179547633966217,2.725447177886963,0.5506999897956848
21,2.656907981618896,0.5219349425162196,2.595791816711426,0.5737999868392945
22,2.639397296759174,0.5306625639081306,2.5707812309265137,0.5764999890327454
23,2.6028742399971807,0.5355458759590793,2.242408275604248,0.5774999904632568
24,2.576924727091094,0.5412204283887468,2.170060634613037,0.5873999878764152
25,2.553504137736757,0.5442335358666032,2.7131214141845703,0.5991999885439873
26,2.539086259844358,0.5483256073863915,2.6632628440856934,0.5979999861121178
27,2.5171146301357337,0.5517023656984119,2.4713268280029297,0.5850999900698661
28,2.5142343294285143,0.5512228260564682,2.421377658843994,0.6028999868035316
29,2.4859667290811953,0.5597426470588235,2.485116958618164,0.6006999889016151
30,2.475141383802799,0.5596267584034854,2.5914628505706787,0.609699986577034
31,2.4595703487201117,0.5651614451042527,2.2706401348114014,0.6034999877214432
32,2.4463528653849727,0.5693614130739666,2.5676422119140625,0.6146999889612198
33,2.4325913693898777,0.5713794757338131,2.423806667327881,0.616499987244606
34,2.408879276126852,0.5759990408902278,2.300722122192383,0.6232999876141548
35,2.397203728366081,0.5757352941481354,2.465693473815918,0.6120999866724014
36,2.3876523575209596,0.5806865410121811,2.196396827697754,0.6295999854803085
37,2.37572063052136,0.5808264066648605,2.6334290504455566,0.6246999856829644
38,2.357733798148992,0.5842311380769286,2.3455631732940674,0.6334999877214432
39,2.349442825292992,0.5874120844599536,2.3834071159362793,0.6362999865412712
40,2.339642226543573,0.5855898337291024,2.3313353061676025,0.6287999856472015
41,2.3301029205322266,0.5899096867617439,1.9580700397491455,0.6345999872684479
42,2.3215248203643446,0.5915601023322786,2.059304714202881,0.6380999857187271
43,2.299866133333777,0.593937819723583,2.3441848754882812,0.6426999861001969
44,2.298794123522766,0.595736093380872,2.0174560546875,0.6439999854564666
45,2.2949068012749754,0.5977981137802534,2.426348924636841,0.6454999870061875
46,2.2836542861236024,0.6014825767263428,1.9689055681228638,0.6462999874353409
47,2.2716789001698996,0.6039761829254268,2.6898374557495117,0.6489999848604202
48,2.2659697093622153,0.6041919756728364,2.2155323028564453,0.6477999848127365
49,2.256337930784201,0.6065976662404092,2.177341938018799,0.6420999842882157
50,2.2523826357653682,0.6049872123067032,1.998481035232544,0.6494999861717224
51,2.239951830385896,0.6083959398976982,2.1910033226013184,0.6470999830961227
52,2.2312863507234226,0.6089114450737644,2.273236036300659,0.6485999828577041
53,2.224254562421833,0.6101062979234759,2.335402011871338,0.6513999855518341
54,2.2197853028012053,0.6145100703324808,2.094719409942627,0.6573999851942063
55,2.2069807113588924,0.6145020779746267,2.1618781089782715,0.6583999854326248
56,2.207541976743342,0.6139426150590258,2.2205088138580322,0.6571999847888946
57,2.199804902076721,0.6158208119899721,2.259416341781616,0.6613999861478805
58,2.195534682029958,0.6153013107111996,2.0929183959960938,0.654499985575676
59,2.180746678501139,0.6179867327365729,2.1627702713012695,0.6575999826192855
60,2.175169227678148,0.6199848145780051,2.2042815685272217,0.6606999826431275
61,2.1762148257716536,0.6195452365728901,1.7389204502105713,0.6626999825239182
62,2.1767936673615593,0.6218110614115625,2.375643491744995,0.6655999845266343
63,2.1638216310754763,0.6228780371453756,2.3569202423095703,0.6611999851465226
64,2.1593072789404397,0.6239689898003092,1.8844492435455322,0.6613999831676484
65,2.1479597128260774,0.6255234975339202,2.410264492034912,0.6619999819993972
66,2.1367068671814318,0.6287523977591863,2.07175350189209,0.6584999841451645
67,2.147478246322983,0.6260270140969845,1.6680492162704468,0.6660999834537507
68,2.136392726617701,0.6289801791195979,2.164785623550415,0.6640999817848205
69,2.1340978209624817,0.6253916240104324,2.2461585998535156,0.6681999838352204
70,2.132034730118559,0.6308503836926902,2.4837427139282227,0.6706999814510346
71,2.1213024299772805,0.6294677109669542,2.5519936084747314,0.6686999833583832
72,2.1190928010379566,0.6314098466082912,2.424006938934326,0.6672999852895737
73,2.114274941137075,0.628596547314578,2.2345614433288574,0.6670999854803086
74,2.109765255237784,0.6334079284497234,2.089566707611084,0.6677999836206436
75,2.1053080061817413,0.6345708120204604,2.120161771774292,0.6689999830722809
76,2.095119165337604,0.6338075448180098,2.2275023460388184,0.6703999847173691
77,2.0968681326912493,0.634858535836115,2.165095806121826,0.6745999819040298
78,2.0953346228660523,0.6345068734625111,2.30600643157959,0.6701999813318252
79,2.0924800213645485,0.6350223784861357,2.336287021636963,0.6764999836683273
80,2.1036764755273416,0.6335398018207696,2.2426633834838867,0.6756999826431275
81,2.1085158001126536,0.6322929987212276,2.0934669971466064,0.6712999832630158
82,2.079076054151101,0.640021579344864,2.1032893657684326,0.672999981045723
83,2.089755005543799,0.6358895460358056,2.2422475814819336,0.669399983882904
84,2.0820601459049506,0.6381154092376494,1.9475579261779785,0.6747999823093415
85,2.078247520929712,0.6378996163377981,1.9674324989318848,0.6707999843358994
86,2.072700532501006,0.6423433503836317,1.5898600816726685,0.6742999821901321
87,2.069733226390751,0.640057544726545,1.8989139795303345,0.6754999846220017
88,2.070509916376275,0.640209399068447,1.9995450973510742,0.6756999850273132
89,2.0705191095161926,0.6432784527463986,1.718919277191162,0.6765999811887741
90,2.060718160760982,0.6435501918463451,1.5275092124938965,0.6764999848604202
91,2.0485275468557997,0.643602141943734,2.7562360763549805,0.6756999838352203
92,2.0503245546384847,0.6440257353855826,1.9743661880493164,0.6754999840259552
93,2.051291086484709,0.6431665601937667,1.938781499862671,0.6769999831914901
94,2.0531791887624795,0.6443534206856242,2.0781681537628174,0.6762999814748764
95,2.0489449272375277,0.6461277174217926,2.1502580642700195,0.6816999834775924
96,2.051374694270551,0.645280530690537,2.499948024749756,0.6772999835014343
97,2.0445712466374077,0.6442615089514067,1.912603497505188,0.6761999815702439
98,2.0369973237557177,0.6460637788638435,1.6976208686828613,0.6794999855756759
99,2.0446453231679813,0.6441016624040921,2.142911911010742,0.6768999868631362
100,2.0356330758775285,0.6489410167155059,1.8048641681671143,0.6804999822378158
101,2.026778797359418,0.647206681616166,2.112639904022217,0.6776999825239182
102,2.0414996028251355,0.6437260231093678,1.9182672500610352,0.6814999830722809
103,2.029937117605868,0.6477421676106465,1.957245111465454,0.6798999863862991
104,2.0257271622757775,0.6504475703019925,2.1330347061157227,0.6828999841213226
105,2.020925273675748,0.6480338875290073,2.155172824859619,0.6837999814748764
106,2.025132232005029,0.6489530051760661,2.1634278297424316,0.682799985408783
107,2.022892326040341,0.6463515025270564,1.7574909925460815,0.6793999826908111
108,2.0195170839119445,0.6487492007367751,1.968901515007019,0.6827999836206436
109,2.0278063094829353,0.6494964833759591,1.9685096740722656,0.6828999835252761
110,2.0160686920975786,0.6506753516624041,1.8520231246948242,0.682599983215332
111,2.0141661289098014,0.6520620204908464,1.5336542129516602,0.6806999868154526
112,2.0181451352965802,0.6513227302095165,2.229114055633545,0.6827999830245972
113,2.0100508803296884,0.6514546035805626,2.2408699989318848,0.6815999871492386
114,2.0121616198278756,0.6500799233651222,1.8139852285385132,0.6818999862670898
115,2.0051515267023343,0.6506633632018438,1.886858344078064,0.6823999834060669
116,2.0057794288601105,0.6517263426805091,2.0101637840270996,0.6823999840021133
117,2.003820388518331,0.6533607736877773,2.363565683364868,0.682299981713295
118,2.0132676177012647,0.6517822890330458,2.102627754211426,0.6846999853849411
119,2.010808904762463,0.6515065536779516,2.110940456390381,0.6863999825716018
120,1.9961273886663529,0.6531769502193422,2.250180244445801,0.682699983716011
121,1.991076072158716,0.6547714194373402,1.8669865131378174,0.6818999814987182
122,1.9882169053377703,0.655214993697603,2.380120277404785,0.6852999848127365
123,1.9915020346946424,0.6546954924188306,1.9352023601531982,0.6828999817371368
124,1.991759621273831,0.6553868287054779,1.6988188028335571,0.6869999831914901
125,1.9858663679693667,0.6550911125319693,1.431178331375122,0.6833999854326248
126,1.9842530876169424,0.655139066526652,2.477555990219116,0.6854999858140945
127,1.9824782939213317,0.6526374681221555,1.8958607912063599,0.6849999839067459
128,1.9802253276795683,0.6559263108026646,1.908277153968811,0.6836999851465225
129,1.9902898356737688,0.657073209810135,2.282402753829956,0.6859999889135361
130,1.9833189886244362,0.6556545717027181,1.57529878616333,0.6844999855756759
131,1.978502076605092,0.6571291560102301,1.8982388973236084,0.6828999841213226
132,1.9843499660491943,0.6563259271709511,1.9039390087127686,0.6872999846935273
133,1.9864405664946416,0.6560861573499792,1.8320420980453491,0.6861999863386155
134,1.9775922435628788,0.6594868925831202,2.2059125900268555,0.6827999842166901
135,1.977707543641405,0.6557824488186166,1.8075922727584839,0.6854999840259552
136,1.9732086524329222,0.6555666560712068,1.5993764400482178,0.6875999850034714
137,1.9746269234610945,0.6575527494520788,1.9951952695846558,0.6838999861478805
138,1.9700805049418184,0.6582640665571403,2.113037586212158,0.6853999835252762
139,1.9673809319201028,0.6577325768178076,2.130164623260498,0.6866999864578247
140,1.9714574393104105,0.6611492967666568,2.166689157485962,0.683499983549118
141,1.9820886987554447,0.6560421994580027,2.07963228225708,0.6855999833345413
142,1.9767691302482429,0.655706521800107,1.6909775733947754,0.6857999843358994
143,1.974752119739952,0.6559343031605186,2.019435405731201,0.6856999850273132
144,1.9739087240775224,0.6584199168493071,2.0093955993652344,0.6884999859333039
145,1.9704268646362189,0.6580842391914113,2.2243595123291016,0.6851999843120575
146,1.9679438012945072,0.6606337915905907,1.9095349311828613,0.6840999835729599
147,1.9727442913957873,0.6602741368591328,2.031919240951538,0.6868999874591828
148,1.9693854403922626,0.6573929029047642,1.982224702835083,0.6864999848604202
149,1.9762859509119293,0.657608695652174,1.7465194463729858,0.6880999857187271
150,1.9651811854613712,0.6583999360308928,2.3561930656433105,0.688699985742569
151,1.9599439628288875,0.6612452046035806,2.0275540351867676,0.6867999821901322
152,1.9724052202366198,0.6574768222811277,2.2092580795288086,0.6855999821424484
153,1.9694121457121867,0.6598665281329923,2.1274161338806152,0.6879999846220016
154,1.9624578166190925,0.6596147698514602,2.0056591033935547,0.6880999857187271
155,1.9617371421945675,0.6593070652173914,1.9717870950698853,0.6865999823808671
156,1.9577595309528244,0.6588475063938619,2.0515241622924805,0.6888999837636948
157,1.9733514679057518,0.6576966112836853,1.912827968597412,0.687699983716011
158,1.9607636401110597,0.6604499681221555,2.0689892768859863,0.6908999836444855
159,1.9568060173098083,0.6617167518876702,2.1095125675201416,0.6892999839782715
160,1.9660014139721766,0.6598025895750431,2.0673623085021973,0.6872999846935273
161,1.960538208027325,0.6593829923883423,1.920872449874878,0.6871999877691269
162,1.9518460459111597,0.6618965792533992,1.7408219575881958,0.6889999848604202
163,1.953103856052584,0.6599104860249687,2.31048846244812,0.6898999863862991
164,1.952158381566977,0.6612971547009695,1.9398192167282104,0.6877999877929688
165,1.9523012458211015,0.6616128516928924,2.0728683471679688,0.6883999872207641
166,1.9394172189180807,0.6614649936061381,1.529977560043335,0.6860999846458435
167,1.9622190254728507,0.6610414003167311,2.076087474822998,0.6904999846220017
168,1.9599502513475735,0.6608655690537084,2.0809221267700195,0.6879999846220016
169,1.95417788083596,0.6616048593350383,1.7097806930541992,0.6905999821424484
170,1.9532442105090833,0.6630554667214299,2.147157907485962,0.6879999870061875
171,1.9616294754740526,0.6610414003167311,1.6231976747512817,0.6894999843835831
172,1.9541441589365225,0.6587156330228157,1.5388656854629517,0.688799986243248
173,1.9458534970612782,0.6625079924188306,2.2212073802948,0.6884999871253967
174,1.9489344266979285,0.6613451086956522,2.200667142868042,0.687199986577034
175,1.9416595660816982,0.6608256074168798,2.0336596965789795,0.6876999855041503
176,1.9535543540554583,0.6603340793143758,1.8732682466506958,0.6881999844312667
177,1.9513124724483246,0.6632432864450127,1.5213007926940918,0.6899999833106994
178,1.95350209160534,0.6626998082451199,1.7246060371398926,0.6874999862909317
179,1.9425637145786334,0.6621803069663474,1.8171734809875488,0.6888999843597412
180,1.9468693349062633,0.6634470908843038,2.2968032360076904,0.6884999871253967
181,1.9383268435592846,0.6634710678054244,1.8474197387695312,0.6893999832868576
182,1.9456733614587418,0.6610533887772914,2.385430335998535,0.6880999863147735
183,1.9489481805840416,0.6641703964499257,1.8422877788543701,0.6887999850511551
184,1.9431937710403482,0.6626958119899721,1.6989270448684692,0.6887999856472016
185,1.946357892602301,0.6640585038972937,2.3300232887268066,0.6874999850988388
186,1.958828117841345,0.6606497763062987,1.6501023769378662,0.6884999841451644
187,1.9484359300349985,0.6643062660761196,2.077765464782715,0.689599986076355
188,1.9477117214056536,0.664809782639184,1.985303282737732,0.6883999848365784
189,1.9465100652421528,0.6646379476313091,2.4445762634277344,0.6897999852895736
190,1.9489805856933984,0.6625399616978053,1.753057837486267,0.6888999831676483
191,1.9400419319986992,0.6628636508951407,2.3670337200164795,0.689599986076355
192,1.9548981613515284,0.6638626918158568,1.737855315208435,0.6882999843358993
193,1.9459594570462355,0.6616568094324273,1.9125314950942993,0.6908999872207642
194,1.9369140274994208,0.6639306266289537,1.8417203426361084,0.6901999831199646
195,1.9395583578387794,0.6639106458105395,1.7496147155761719,0.6910999864339828
196,1.9337424390456255,0.6642942774631179,1.7773218154907227,0.6887999880313873
197,1.9360999280534437,0.6645340472840897,1.7569148540496826,0.6909999853372574
198,1.923464451299604,0.6662763747412835,1.7844315767288208,0.6896999841928482
199,1.943175323479011,0.6639466113446618,2.026498317718506,0.6892999869585037
